project	sample	nasvs	nreads	latitude	longitude	environment	subcategory	subcategory_old
PRJEB24314	ERR2236116	761	63522	81.35011667	-62.7788167	Marine	Mesopelagic zone	marine_mesopelagic
PRJEB24314	ERR2236117	1160	53850	81.35011667	-62.7788167	Marine	Mesopelagic zone	marine_mesopelagic
PRJEB24314	ERR2236119	1579	65531	81.35011667	-62.7788167	Marine	Mesopelagic zone	marine_mesopelagic
PRJEB24314	ERR2236124	1344	54841	79.98151667	-69.7862167	Marine	Mesopelagic zone	marine_mesopelagic
PRJEB24314	ERR2236125	1206	53500	79.98151667	-69.7862167	Marine	Mesopelagic zone	marine_mesopelagic
PRJEB24314	ERR2236126	1517	64838	79.98151667	-69.7862167	Marine	Mesopelagic zone	marine_mesopelagic
PRJEB23923	ERR2238562	1226	158952	41	-74.91	Land water	Lake	freshwater_lake
PRJEB23923	ERR2238563	1031	244563	41	-74.91	Land water	Lake	freshwater_lake
PRJEB24241	ERR2244981	1239	27287	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244983	1153	20843	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244984	1292	19189	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244985	1179	43095	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244986	672	13351	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244987	1304	14317	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244988	1080	34828	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244989	1134	34735	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244990	1110	17402	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244991	974	24521	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244992	1004	8256	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244993	1023	48866	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244994	1455	27863	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244995	1205	16427	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244996	873	17638	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244997	1282	11041	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244998	799	12166	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2244999	1274	18849	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245000	772	25898	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245001	883	13759	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245002	456	44287	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245003	1084	21618	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245004	1018	21887	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245005	1527	35440	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245006	909	33406	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245007	1620	15772	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245008	923	41132	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245009	760	6401	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245010	1196	46191	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245011	1038	62888	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245012	1822	39012	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245013	725	34486	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245014	984	51366	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245015	1181	13500	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245016	1360	22022	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245017	1604	34662	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245018	1192	40220	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245019	1275	25457	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245020	1603	52235	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245021	563	46163	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245022	791	37529	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245023	1138	28709	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245024	773	14326	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245025	1590	18605	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245026	1697	30573	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245027	1378	25305	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245028	679	52770	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245029	933	33415	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245030	627	60302	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245031	526	75238	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245032	820	53973	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245033	703	34578	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245034	1399	22020	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245035	664	44934	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245036	1626	27426	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245037	714	4190	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245038	704	43525	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245039	915	12649	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245041	895	24029	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245042	819	45444	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245043	1267	24708	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245044	693	39015	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245045	1241	22340	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245046	1315	27517	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245047	1447	61271	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245048	1058	17573	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245050	767	38312	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245051	572	60577	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245053	720	25984	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245054	794	14074	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245055	857	28799	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245056	634	24507	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245057	1663	25043	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245058	1398	17159	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245059	1172	19588	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245060	1358	24609	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245061	898	31939	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245062	631	41799	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245063	1604	26560	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245064	462	16311	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245065	1447	23652	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245066	1772	32655	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245067	1595	30341	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245068	804	37971	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245069	660	26093	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245070	490	55308	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245071	581	27118	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245072	722	54049	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245073	289	63451	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245074	1416	53753	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245075	957	46235	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245076	723	9495	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245077	820	6016	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245078	883	4793	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245079	584	8334	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245080	625	10461	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245083	759	5006	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245085	601	3150	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245087	658	8542	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245088	371	11842	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245091	287	6780	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245094	940	8203	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245096	716	5760	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245097	825	6996	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245098	1125	6829	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245099	726	10046	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245100	1178	13576	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245102	385	15466	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245103	914	6627	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245105	789	6460	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245106	862	6873	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245107	1264	28813	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245108	436	31070	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245109	486	18406	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245114	1181	11040	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245116	535	4775	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245117	783	5920	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245119	499	4045	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245120	955	7507	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245123	1061	8066	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245124	500	7109	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245125	937	10553	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245126	601	3936	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245127	787	3242	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245131	380	27108	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245133	432	6033	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245134	507	4981	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245135	586	17709	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245136	592	2790	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245137	785	4045	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245139	691	9435	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245140	943	7472	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245141	802	8924	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245142	971	16226	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245143	670	6276	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245145	956	9404	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245146	812	5390	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245147	827	9238	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245148	754	12939	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245149	360	6982	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245150	706	9889	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245151	531	11247	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245152	707	6575	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245153	567	11552	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245154	665	4523	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245155	443	7474	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245156	982	7471	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245157	1108	7261	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245158	894	6057	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245159	837	6825	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245160	532	2835	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245161	558	5556	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245162	493	6204	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245163	634	3892	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245165	434	1826	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245166	847	13237	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245167	596	2540	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245168	441	12681	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245169	322	3638	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245170	558	4622	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245172	971	19075	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245173	675	25401	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245174	978	10721	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245175	826	20879	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245176	1320	19365	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245177	1470	23651	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245178	904	13011	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245179	916	21398	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245180	1026	10753	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245181	891	11487	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245182	724	14175	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245183	851	8492	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245184	646	11351	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245185	1158	11767	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245186	1077	8487	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245187	1262	19385	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245188	910	23766	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245189	1266	17790	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245190	678	18001	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245191	939	19421	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245192	1127	18819	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245193	1129	15680	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245194	899	18910	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245195	1018	19435	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245196	988	24110	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245197	1381	11588	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245198	441	10929	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245199	724	17056	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245200	963	8216	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245201	975	11231	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245202	983	19898	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245203	1337	11078	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245204	615	31429	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245205	1285	25309	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245206	1244	9900	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245207	1051	13159	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245209	823	11596	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245210	1009	27538	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245211	1187	29713	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245212	989	21283	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245213	1386	25593	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245214	690	3528	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245216	800	4310	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245217	932	4818	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245219	924	8933	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245220	735	33885	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245221	974	18277	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245222	727	10021	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245223	1150	9251	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
PRJEB24241	ERR2245224	975	19151	47.01913889	6.875916667	Soil	Temperate soil	soil_temperate
